time,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gt_px,gt_py,gt_pz,gt_vx,gt_vy,gt_vz,gt_qw,gt_qx,gt_qy,gt_qz,est_px,est_py,est_pz,est_vx,est_vy,est_vz,est_qw,est_qx,est_qy,est_qz,correction_applied,P_dpx,P_dpy,P_dpz,P_dvx,P_dvy,P_dvz,P_dtheta_x,P_dtheta_y,P_dtheta_z
5.5000000000e-02,-1.1003042409e+00,1.7271773929e-01,1.0802299123e+01,1.1742408052e-04,2.4103643446e-01,1.1805320179e-02,5.7755716751e-03,-5.9331351294e-04,4.8362371619e-02,1.4367830612e-02,-5.7112026698e-04,3.0491716879e-02,9.9998875375e-01,-3.0257978612e-03,-2.8732760027e-03,-2.2541543824e-03,4.0900163501e-03,-5.2499708157e-04,4.5845240155e-02,1.7086819880e-02,-1.1131584742e-03,7.1083799926e-02,9.9862915452e-01,-1.7843107388e-03,5.2285545250e-02,-1.6881138886e-03,1.0000000000e+00,1.0000245145e-04,1.0000641694e-04,1.0000245259e-04,3.4919111845e-06,3.5020058322e-06,8.1963941370e-07,1.2204618538e-05,1.2082631093e-05,3.0540561551e-04
6.0000000000e-02,-6.8894007665e-01,1.2207439702e-01,1.0093461472e+01,-1.1499824997e-02,1.7311179142e-01,1.6260766709e-02,5.8313135828e-03,-5.9257812255e-04,4.8525606603e-02,9.2587717174e-03,5.6044795655e-04,3.3659257829e-02,9.9999009194e-01,-3.0422541834e-03,-2.3747089278e-03,-2.2184389038e-03,4.1168384733e-03,-5.2371852066e-04,4.6036682300e-02,1.5473363395e-02,-2.2080571921e-05,6.9203142561e-02,9.9874871036e-01,-2.0532146076e-03,4.9947273209e-02,-1.4379745950e-03,1.0000000000e+00,1.0000265443e-04,1.0000658471e-04,1.0000263899e-04,2.8195781146e-06,2.8272335450e-06,7.5657928066e-07,9.1732318277e-06,9.0465886100e-06,3.0528803761e-04
6.5000000000e-02,-5.1642534691e-01,1.6860229874e-01,9.7707487639e+00,-1.7894146156e-02,1.1738731451e-01,2.6379085653e-02,5.8662754564e-03,-5.8602940864e-04,4.8697116896e-02,5.6482309818e-03,1.8009516448e-03,3.4542571214e-02,9.9999086121e-01,-3.0813886561e-03,-2.0251942166e-03,-2.1635939426e-03,4.1252491945e-03,-5.1649444332e-04,4.6237849722e-02,1.4290086183e-02,1.2594430941e-03,6.6228017678e-02,9.9886215951e-01,-2.2941947379e-03,4.7625084241e-02,-9.8707324790e-04,1.0000000000e+00,1.0000286705e-04,1.0000675196e-04,1.0000284026e-04,2.4004526688e-06,2.4088040886e-06,7.0449806374e-07,7.3194611521e-06,7.1927150043e-06,3.0501029333e-04
7.0000000000e-02,-3.0625868261e-01,1.0996389136e-01,9.4799001306e+00,-2.5206096384e-02,7.3230568945e-02,3.3965199439e-02,5.8864863301e-03,-5.7368311600e-04,4.8867650505e-02,3.0977138702e-03,2.8551063966e-03,3.3662495031e-02,9.9999128584e-01,-3.1365571915e-03,-1.7992007061e-03,-2.0864143013e-03,4.1191915719e-03,-5.0175029628e-04,4.6439680563e-02,1.3801549029e-02,2.2517244525e-03,6.2172096521e-02,9.9896801929e-01,-2.5441603696e-03,4.5346228559e-02,-3.7845686678e-04,1.0000000000e+00,1.0000308386e-04,1.0000691239e-04,1.0000304908e-04,2.1107288256e-06,2.1236336186e-06,6.6054424879e-07,6.0622071287e-06,5.9411571154e-06,3.0446902084e-04
7.5000000000e-02,-2.1469372239e-01,8.8925229433e-02,9.2932109584e+00,-2.9901718028e-02,4.0850838983e-02,4.1309852568e-02,5.8963921126e-03,-5.5670556061e-04,4.9030114924e-02,1.3306225422e-03,3.7013790976e-03,3.1643839377e-02,9.9999148953e-01,-3.2061149891e-03,-1.6665544086e-03,-1.9910551056e-03,4.1050388584e-03,-4.8183558555e-04,4.6633728816e-02,1.3563609736e-02,3.1273407974e-03,5.7515147586e-02,9.9906392873e-01,-2.7807958147e-03,4.3167303253e-02,3.4266503861e-04,1.0000000000e+00,1.0000330309e-04,1.0000707044e-04,1.0000326238e-04,1.8984198649e-06,1.9182538214e-06,6.2302550076e-07,5.1485420474e-06,5.0375014361e-06,3.0360346549e-04
8.0000000000e-02,-8.8621331016e-02,4.8210474218e-02,9.2099932870e+00,-3.4075359656e-02,1.4931439138e-02,4.5255616358e-02,5.8992863063e-03,-5.3600690901e-04,4.9180417514e-02,1.4769286366e-04,4.3843124781e-03,2.8992473314e-02,9.9999154428e-01,-3.2872956267e-03,-1.6026415057e-03,-1.8805828158e-03,4.0842388777e-03,-4.5732054695e-04,4.6814863271e-02,1.3780293488e-02,3.8054962776e-03,5.2684143320e-02,9.9915138843e-01,-3.0122179017e-03,4.1062806954e-02,1.1293514583e-03,1.0000000000e+00,1.0000352354e-04,1.0000722211e-04,1.0000347846e-04,1.7365193208e-06,1.7664642603e-06,5.9061460184e-07,4.4504461620e-06,4.3526456243e-06,3.0232103656e-04
8.5000000000e-02,-3.2359145980e-01,2.3178193233e-01,9.6573297801e+00,-2.1745583496e-02,-1.8594168497e-02,7.2567347685e-02,5.8955187792e-03,-5.0896338467e-04,4.9321374148e-02,-1.4150315424e-03,6.2176933764e-03,2.7932525834e-02,9.9999157239e-01,-3.3562632204e-03,-1.6106593334e-03,-1.7310204943e-03,4.0629486460e-03,-4.2643057508e-04,4.6977285699e-02,1.2948296568e-02,5.4729168108e-03,5.0368686835e-02,9.9922964028e-01,-3.2402839625e-03,3.9044651215e-02,2.2675427689e-03,1.0000000000e+00,1.0000374632e-04,1.0000738648e-04,1.0000369659e-04,1.6186482507e-06,1.6521904772e-06,5.6245471168e-07,3.8953148695e-06,3.8106620795e-06,3.0081665436e-04
9.0000000000e-02,-1.7089104881e-01,1.6622092611e-01,9.4497169271e+00,-9.0160785743e-03,-4.5645343137e-02,9.3519363290e-02,5.8847785760e-03,-4.7291857450e-04,4.9456712778e-02,-2.5554160441e-03,7.7617336289e-03,2.6434631273e-02,9.9999166137e-01,-3.3901200754e-03,-1.6977137563e-03,-1.5172507556e-03,4.0346436742e-03,-3.8494679850e-04,4.7136176118e-02,1.2676875982e-02,6.8586281534e-03,4.7160287055e-02,9.9929967568e-01,-3.4511340938e-03,3.7079315806e-02,3.6568025789e-03,1.0000000000e+00,1.0000396940e-04,1.0000754510e-04,1.0000391599e-04,1.5189921944e-06,1.5594746430e-06,5.3768261451e-07,3.4435118915e-06,3.3724628481e-06,2.9900111427e-04
9.5000000000e-02,-5.1656804638e-02,6.7779241498e-02,9.3550910352e+00,-1.3250426714e-03,-6.1909513149e-02,1.0847642457e-01,5.8698755517e-03,-4.3055852024e-04,4.9582418544e-02,-3.2032629140e-03,8.8723114939e-03,2.4261176755e-02,9.9999174233e-01,-3.4008074722e-03,-1.8354596193e-03,-1.2573256358e-03,4.0020783978e-03,-3.3514689245e-04,4.7285491775e-02,1.2845505894e-02,7.7980810901e-03,4.3602273107e-02,9.9936117133e-01,-3.6480175602e-03,3.5176090423e-02,5.1559549510e-03,1.0000000000e+00,1.0000419222e-04,1.0000769831e-04,1.0000413635e-04,1.4341994790e-06,1.4848598808e-06,5.1576917589e-07,3.0683453675e-06,3.0112226556e-06,2.9682275294e-04
1.0000000000e-01,2.7704147860e-03,5.3657131187e-02,9.2798113363e+00,1.8829211642e-04,-6.9023095150e-02,1.1993968071e-01,5.8528599545e-03,-3.8344893521e-04,4.9695849404e-02,-3.4898667409e-03,9.7277890667e-03,2.1650394503e-02,9.9999174210e-01,-3.4017218666e-03,-2.0027855828e-03,-9.6585404699e-04,3.9684432014e-03,-2.8093076520e-04,4.7422500167e-02,1.3164350743e-02,8.6738804086e-03,3.9789179335e-02,9.9941374508e-01,-3.8224648287e-03,3.3359705460e-02,6.6846808969e-03,1.0000000000e+00,1.0000441526e-04,1.0000784945e-04,1.0000435748e-04,1.3615764131e-06,1.4227769720e-06,4.9629740894e-07,2.7520584380e-06,2.7086170719e-06,2.9428520308e-04
1.0500000000e-01,-1.0233158550e-01,9.8319529541e-02,9.5703024254e+00,1.0388654901e-02,-8.3664274192e-02,1.3509959918e-01,5.8341038966e-03,-3.3169918051e-04,4.9799171919e-02,-3.9407119603e-03,1.0759214201e-02,2.0223150023e-02,9.9999163127e-01,-3.3901161739e-03,-2.1977055508e-03,-6.4388888176e-04,3.9362128068e-03,-2.2273356260e-04,4.7543825527e-02,1.2989991412e-02,9.7777512763e-03,3.7560799847e-02,9.9945796042e-01,-3.9521508989e-03,3.1618293873e-02,8.2734123466e-03,1.0000000000e+00,1.0000463885e-04,1.0000800717e-04,1.0000457925e-04,1.3033459713e-06,1.3698533501e-06,4.7889813745e-07,2.4814072598e-06,2.4505237416e-06,2.9157218704e-04
1.1000000000e-01,1.5160905134e-01,6.4970824300e-02,9.2221766557e+00,1.1608697217e-02,-9.1225641530e-02,1.4278936021e-01,5.8138546795e-03,-2.7534005475e-04,4.9894817514e-02,-4.0564550190e-03,1.1532988835e-02,1.8366389164e-02,9.9999138093e-01,-3.3616756593e-03,-2.4192043740e-03,-2.9093759048e-04,3.8989856606e-03,-1.6001517775e-04,4.7664027975e-02,1.3803041828e-02,1.0703833173e-02,3.3677940528e-02,9.9949574303e-01,-4.0530150890e-03,2.9902403705e-02,9.8832681641e-03,1.0000000000e+00,1.0000486240e-04,1.0000815273e-04,1.0000480143e-04,1.2479324615e-06,1.3275928441e-06,4.6332126478e-07,2.2483071648e-06,2.2291764466e-06,2.8841418479e-04
1.1500000000e-01,1.9988389310e-01,2.1140336010e-02,9.1355561059e+00,9.5363527868e-03,-8.0892560955e-02,1.5086178290e-01,5.7954555467e-03,-2.1531294482e-04,4.9977220797e-02,-3.3838687610e-03,1.2244591321e-02,1.5245630474e-02,9.9999097678e-01,-3.3336228217e-03,-2.6318994395e-03,8.0123947146e-05,3.8652489586e-03,-9.3170625811e-05,4.7769853364e-02,1.4766759560e-02,1.1419227161e-02,2.9453832163e-02,9.9952513814e-01,-4.1465132005e-03,2.8301725204e-02,1.1459363544e-02,1.0000000000e+00,1.0000508570e-04,1.0000829589e-04,1.0000502400e-04,1.1981213460e-06,1.2910663735e-06,4.4930336788e-07,2.0459313197e-06,2.0375682030e-06,2.8484644631e-04
1.2000000000e-01,2.6700564614e-01,1.0717867838e-02,9.1548631690e+00,3.6935273207e-03,-6.7684568033e-02,1.5081010587e-01,5.7811118770e-03,-1.5279286993e-04,5.0043338694e-02,-2.4891079192e-03,1.2599329368e-02,1.1922832813e-02,9.9999044194e-01,-3.3168945929e-03,-2.8115351701e-03,4.5772553701e-04,3.8352829444e-03,-2.5495760830e-05,4.7857851644e-02,1.5996356375e-02,1.2054047806e-02,2.5386211277e-02,9.9954867460e-01,-4.2204244525e-03,2.6807779648e-02,1.2883247962e-02,1.0000000000e+00,1.0000530896e-04,1.0000843521e-04,1.0000524689e-04,1.1542315148e-06,1.2614316830e-06,4.3665738148e-07,1.8690502452e-06,1.8700523462e-06,2.8085062744e-04
1.2500000000e-01,3.6760860313e-01,-5.4077052188e-01,9.0149631758e+00,-1.0764455379e-03,-3.1918319318e-02,1.2444468767e-01,5.7737383578e-03,-9.5800156081e-05,5.0090865469e-02,-6.8981111340e-04,1.0241795264e-02,7.9010322741e-03,9.9998989701e-01,-3.3152329229e-03,-2.9283489476e-03,7.9993055544e-04,3.8116867316e-03,3.7820067831e-05,4.7928364510e-02,1.7748192932e-02,9.8755640610e-03,2.0684664879e-02,9.9957724904e-01,-4.2557807863e-03,2.5492291240e-02,1.3317455502e-02,1.0000000000e+00,1.0000552829e-04,1.0000856875e-04,1.0000547001e-04,1.1122216602e-06,1.2380471142e-06,4.2517818155e-07,1.7138587667e-06,1.7212618876e-06,2.7639543995e-04
1.3000000000e-01,1.1246658780e+00,1.6866051395e-01,7.6356157847e+00,-7.1777600652e-03,1.0632147867e-02,1.0588901967e-01,5.7757635738e-03,-5.0403665388e-05,5.0118230730e-02,1.6298524601e-03,8.7865561737e-03,3.0406861483e-03,9.9998951855e-01,-3.3252413682e-03,-2.9580637112e-03,1.0748999100e-03,3.7832479831e-03,7.1171515669e-05,4.8009058102e-02,2.2506174954e-02,1.0902464952e-02,9.2418830081e-03,9.9961455336e-01,-4.1241849949e-03,2.4202846577e-02,1.2959861976e-02,1.0000000000e+00,1.0000575266e-04,1.0000865826e-04,1.0000569326e-04,1.0635942154e-06,1.2410660856e-06,4.1506120451e-07,1.5795307138e-06,1.5917802683e-06,2.7022747748e-04
1.3500000000e-01,-1.9538594249e-01,-5.0288378387e-01,1.0059858460e+01,-1.6770744992e-02,7.5860628993e-02,9.9967528574e-02,5.7966807758e-03,-3.6235660059e-06,5.0108029207e-02,5.0527270922e-03,9.2309920488e-03,-3.8571907179e-03,9.9998952204e-01,-3.3600847875e-03,-2.8082240323e-03,1.3339872472e-03,3.8023950415e-03,1.2621809169e-04,4.7992299557e-02,2.1867776468e-02,8.8523961207e-03,9.9035630455e-03,9.9963313475e-01,-4.1894046998e-03,2.3406829634e-02,1.2967849999e-02,1.0000000000e+00,1.0000597234e-04,1.0000881452e-04,1.0000591695e-04,1.0425640775e-06,1.1970768258e-06,4.0537357229e-07,1.4595284107e-06,1.4739074059e-06,2.6497028447e-04
1.4000000000e-01,-6.1497335688e-02,-4.5820831695e-01,9.9370426919e+00,-1.2513612595e-02,6.6271109216e-02,8.0890719767e-02,5.8196217898e-03,3.6312427370e-05,5.0090462995e-02,4.3421045938e-03,7.1962554591e-03,-3.3064026207e-03,9.9998956252e-01,-3.3943898404e-03,-2.6340251459e-03,1.5539889913e-03,3.8149406468e-03,1.6589091691e-04,4.7981291843e-02,2.1751139137e-02,6.9852395262e-03,9.9598487383e-03,9.9965981031e-01,-4.2174066990e-03,2.2598104113e-02,1.2320828695e-02,1.0000000000e+00,1.0000619286e-04,1.0000897303e-04,1.0000614075e-04,1.0230285981e-06,1.1623979284e-06,3.9658369994e-07,1.3526151329e-06,1.3662368045e-06,2.6018545163e-04
1.4500000000e-01,1.7203410341e-01,-6.9544314884e-01,9.5109394836e+00,1.0606456191e-02,8.1890318815e-02,5.3717914714e-02,5.8427582324e-03,6.1879663272e-05,5.0070285193e-02,4.9741908455e-03,3.5496076181e-03,-4.6515313742e-03,9.9998976546e-01,-3.3945649462e-03,-2.4491912501e-03,1.7167894727e-03,3.8249354993e-03,1.8708530949e-04,4.7973994009e-02,2.2656968549e-02,3.8264006621e-03,7.8947334154e-03,9.9969559926e-01,-4.1400337030e-03,2.1860475424e-02,1.0662483239e-02,1.0000000000e+00,1.0000641230e-04,1.0000912401e-04,1.0000636462e-04,1.0049098867e-06,1.1374929142e-06,3.8862274840e-07,1.2575294178e-06,1.2679352334e-06,2.5532250759e-04
1.5000000000e-01,5.9000667920e-02,-4.2934332349e-01,9.7029499624e+00,2.6728261726e-02,9.4358258735e-02,3.5252815233e-02,5.8691609057e-03,7.1600729893e-05,5.0043448434e-02,5.4403114372e-03,1.0373468544e-03,-5.6933579128e-03,9.9999028092e-01,-3.3433001918e-03,-2.2228484733e-03,1.8219079721e-03,3.8401840294e-03,1.8607945226e-04,4.7956194112e-02,2.2987145978e-02,1.8854773451e-03,6.8187015015e-03,9.9973127459e-01,-3.9871478198e-03,2.1206735612e-02,8.4708696656e-03,1.0000000000e+00,1.0000663378e-04,1.0000928452e-04,1.0000658864e-04,9.8727177402e-07,1.1086865796e-06,3.8128966399e-07,1.1724623381e-06,1.1784489096e-06,2.5068373583e-04
1.5500000000e-01,5.0702232467e-02,-2.8174311138e-01,9.7555672988e+00,3.6929092280e-02,9.9373326578e-02,2.2288015212e-02,5.8968447651e-03,7.2156087995e-05,5.0012985057e-02,5.5757615592e-03,-4.2136212111e-04,-6.2369950017e-03,9.9999094202e-01,-3.2622496987e-03,-1.9783387230e-03,1.8867397576e-03,3.8567819533e-03,1.7332972349e-04,4.7934047275e-02,2.3232546749e-02,6.3485853527e-04,6.0248632489e-03,9.9976187924e-01,-3.8024447497e-03,2.0602711330e-02,6.1036484577e-03,1.0000000000e+00,1.0000685642e-04,1.0000945067e-04,1.0000681276e-04,9.6857067404e-07,1.0809693058e-06,3.7454596941e-07,1.0960302335e-06,1.0971682753e-06,2.4634560422e-04
1.6000000000e-01,-7.9300643887e-03,-2.3091116676e-01,9.7926786649e+00,4.2691502937e-02,1.0041212402e-01,1.0263298850e-02,5.9245423165e-03,6.7285223566e-05,4.9980799628e-02,5.5016745397e-03,-1.3000048753e-03,-6.4668199200e-03,9.9999165004e-01,-3.1642823433e-03,-1.7299478512e-03,1.9220948228e-03,3.8750266800e-03,1.5545574661e-04,4.7909431238e-02,2.3168185636e-02,-3.6448937352e-04,5.4515752558e-03,9.9978552975e-01,-3.6167620925e-03,2.0040691666e-02,3.7661934029e-03,1.0000000000e+00,1.0000707958e-04,1.0000962494e-04,1.0000703697e-04,9.5008704491e-07,1.0519860724e-06,3.6832063597e-07,1.0270353958e-06,1.0233128275e-06,2.4239582593e-04
1.6500000000e-01,-1.0023023507e-01,-3.2909853917e-01,9.9787885599e+00,6.6304137541e-02,1.0522783572e-01,1.4348608673e-03,5.9529500362e-03,5.4170676318e-05,4.9945853919e-02,5.5121898075e-03,-3.5112265503e-03,-6.7605684165e-03,9.9999248432e-01,-3.0239044414e-03,-1.4661226319e-03,1.9333355432e-03,3.8956253268e-03,1.2771245868e-04,4.7878272122e-02,2.2711693332e-02,-1.9490971971e-03,5.8090804849e-03,9.9980260791e-01,-3.3451064162e-03,1.9549129843e-02,1.1777083727e-03,1.0000000000e+00,1.0000730240e-04,1.0000980814e-04,1.0000726127e-04,9.3528201788e-07,1.0220868479e-06,3.6256549650e-07,9.6435110863e-07,9.5582530020e-07,2.3885339033e-04
1.7000000000e-01,-8.6785852640e-02,-1.7950482907e-01,9.9977029651e+00,8.1833344382e-02,9.4927649324e-02,-3.1466556125e-03,5.9784136638e-03,3.2998594333e-05,4.9914626957e-02,4.8356946471e-03,-4.6118342203e-03,-5.8415471198e-03,9.9999338188e-01,-2.8340043698e-03,-1.2184980618e-03,1.9286962613e-03,3.9129920705e-03,9.1008687793e-05,4.7851025139e-02,2.2277275575e-02,-2.8291998007e-03,6.2795754448e-03,9.9981286606e-01,-3.0317472000e-03,1.9053867323e-02,-1.4112107100e-03,1.0000000000e+00,1.0000752624e-04,1.0000999613e-04,1.0000748564e-04,9.1833034565e-07,9.9495321449e-07,3.5725443223e-07,9.0712368941e-07,8.9425789417e-07,2.3571750770e-04
1.7500000000e-01,-2.3882760211e-01,8.1462994278e-02,1.0150728073e+01,7.5657836580e-02,7.6128626779e-02,-7.1264765912e-03,5.9999371664e-03,9.8049998670e-06,4.9888916999e-02,3.8459717548e-03,-4.4313135743e-03,-4.4186704999e-03,9.9999419726e-01,-2.6333775335e-03,-1.0045010751e-03,1.9135674887e-03,3.9297382562e-03,5.1263806976e-05,4.7826673935e-02,2.1126037896e-02,-2.4269480518e-03,7.5469370661e-03,9.9981758243e-01,-2.7358212181e-03,1.8548697077e-02,-3.6418387014e-03,1.0000000000e+00,1.0000775162e-04,1.0001019705e-04,1.0000771009e-04,8.9892433905e-07,9.6492245762e-07,3.5230074826e-07,8.5448086025e-07,8.3802313339e-07,2.3320907419e-04
