time,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gt_px,gt_py,gt_pz,gt_vx,gt_vy,gt_vz,gt_qw,gt_qx,gt_qy,gt_qz,est_px,est_py,est_pz,est_vx,est_vy,est_vz,est_qw,est_qx,est_qy,est_qz,correction_applied,P_dpx,P_dpy,P_dpz,P_dvx,P_dvy,P_dvz,P_dtheta_x,P_dtheta_y,P_dtheta_z
5.5000000000e-02,-8.9703486601e-01,1.8938930687e-01,1.0520767469e+01,-4.0422378432e-03,2.0557358125e-01,1.3881921808e-02,5.6706103574e-03,-5.9259311715e-04,4.8450442016e-02,1.3501733611e-02,-5.5161946365e-04,3.0948457456e-02,9.9998778657e-01,-2.9286568821e-03,-3.2794784522e-03,-2.2571451053e-03,6.3153974779e-03,-6.8054400193e-04,4.4154113167e-02,1.3690202406e-02,-4.7662946289e-04,2.8914625360e-02,9.9980383587e-01,-8.7075516842e-03,-1.2413070083e-02,1.2742998576e-02,1.0000000000e+00,1.0000000864e-04,1.0000001716e-04,1.0000000795e-04,6.3071540609e-09,7.0001663090e-09,6.0850851677e-09,1.8972278011e-06,1.8607508575e-07,1.7753048204e-05
6.0000000000e-02,-5.9433477863e-01,1.3361283771e-01,9.9468175872e+00,-1.6470294803e-02,1.5332738440e-01,1.7462944315e-02,5.7274782346e-03,-5.9226946377e-04,4.8611356939e-02,9.5635492907e-03,6.0664218824e-04,3.2898761082e-02,9.9998915840e-01,-2.9544868717e-03,-2.8340829604e-03,-2.2185721150e-03,6.3846100566e-03,-6.8013497188e-04,4.4305666359e-02,9.5314220893e-03,7.0842534978e-04,3.1564799226e-02,9.9984168569e-01,-7.9589411780e-03,-1.1956993203e-02,1.0501862700e-02,1.0000000000e+00,1.0000000879e-04,1.0000001574e-04,1.0000000819e-04,6.2646137544e-09,6.8962248569e-09,6.0821160355e-09,1.5093162169e-06,1.7540602491e-07,1.4820880637e-05
6.5000000000e-02,-4.6694488251e-01,1.6264894880e-01,9.6851447411e+00,-2.1087490904e-02,1.0831726102e-01,2.8378088451e-02,5.7671767829e-03,-5.8602347509e-04,4.8777395754e-02,6.5505270785e-03,1.8154968708e-03,3.3186682718e-02,9.9999001494e-01,-3.0015026104e-03,-2.5086376610e-03,-2.1604954010e-03,6.4336887348e-03,-6.7425640030e-04,4.4468391717e-02,6.3528159107e-03,1.9427555311e-03,3.2273442016e-02,9.9987045135e-01,-7.3063246486e-03,-1.1552405535e-02,8.4994153588e-03,1.0000000000e+00,1.0000000896e-04,1.0000001478e-04,1.0000000844e-04,6.2408745671e-09,6.7943586766e-09,6.0810009158e-09,1.2366891157e-06,1.6681205366e-07,1.2689230886e-05
7.0000000000e-02,-2.9983664175e-01,1.1295800632e-01,9.4551859111e+00,-2.7554958184e-02,7.3663208396e-02,3.5609943731e-02,5.7941646476e-03,-5.7435889283e-04,4.8940551560e-02,4.4064397740e-03,2.7978608871e-03,3.1910790219e-02,9.9999054109e-01,-3.0622974752e-03,-2.2827892070e-03,-2.0806095898e-03,6.4669265477e-03,-6.6300783750e-04,4.4632916894e-02,4.1587423017e-03,2.9151034686e-03,3.1335144851e-02,9.9988812326e-01,-6.8749795103e-03,-1.1227203471e-02,7.1010932930e-03,1.0000000000e+00,1.0000000916e-04,1.0000001411e-04,1.0000000869e-04,6.2247711680e-09,6.7220728168e-09,6.0801852384e-09,1.0347092540e-06,1.5951888465e-07,1.1056722291e-05
7.5000000000e-02,-2.3618673084e-01,9.9418599004e-02,9.3050370535e+00,-3.1427994858e-02,4.8260339679e-02,4.2837661628e-02,5.8120607078e-03,-5.5820383654e-04,4.9094814855e-02,2.8688437433e-03,3.6201237518e-03,2.9733709012e-02,9.9999084480e-01,-3.1355580605e-03,-2.1323104414e-03,-1.9828880489e-03,6.4896254559e-03,-6.4718160705e-04,4.4791803114e-02,2.5108192958e-03,3.7558190470e-03,2.9353624144e-02,9.9990215016e-01,-6.4990634922e-03,-1.0918403380e-02,5.8515593593e-03,1.0000000000e+00,1.0000000936e-04,1.0000001366e-04,1.0000000894e-04,6.2135755853e-09,6.6496077282e-09,6.0797824034e-09,8.8400996136e-07,1.5319449056e-07,9.8143025749e-06
8.0000000000e-02,-1.2556507066e-01,6.3854310580e-02,9.2393536466e+00,-3.4907416451e-02,2.7204607775e-02,4.6872702063e-02,5.8234583292e-03,-5.3828374573e-04,4.9236828479e-02,1.7767928560e-03,4.3111845605e-03,2.7075076058e-02,9.9999099505e-01,-3.2187341629e-03,-2.0379560459e-03,-1.8698407633e-03,6.5039278911e-03,-6.2759563252e-04,4.4940018076e-02,1.4316452753e-03,4.4308216254e-03,2.6837792317e-02,9.9991104116e-01,-6.2554056675e-03,-1.0676479116e-02,4.9792032283e-03,1.0000000000e+00,1.0000000957e-04,1.0000001336e-04,1.0000000918e-04,6.2060847726e-09,6.6022679342e-09,6.0794753944e-09,7.6561194615e-07,1.4752926060e-07,8.8135647140e-06
8.5000000000e-02,-3.0283404711e-01,2.3561494805e-01,9.6131057196e+00,-1.8497870624e-02,-8.8473541871e-03,7.7108934432e-02,5.8269899105e-03,-5.1184762084e-04,4.9371238162e-02,-1.9685081045e-04,6.1640924417e-03,2.6550188132e-02,9.9999111300e-01,-3.2827726927e-03,-2.0158472618e-03,-1.7127992700e-03,6.5125603959e-03,-6.0526461456e-04,4.5075891292e-02,-5.4766872826e-04,6.1715100864e-03,2.6253398554e-02,9.9991274134e-01,-6.2537678524e-03,-1.0500912254e-02,5.0130769908e-03,1.0000000000e+00,1.0000000979e-04,1.0000001317e-04,1.0000000943e-04,6.2063979324e-09,6.5393599498e-09,6.0797674100e-09,6.7551121371e-07,1.4239721063e-07,8.0620354566e-06
9.0000000000e-02,-1.4764060573e-01,1.7755386633e-01,9.4159785700e+00,-7.3202341868e-03,-3.2769707092e-02,9.5614733773e-02,5.8226651838e-03,-4.7732142492e-04,4.9500464179e-02,-1.3966889745e-03,7.5359360998e-03,2.5036719078e-02,9.9999125264e-01,-3.3131824054e-03,-2.0687655665e-03,-1.4958842328e-03,6.5113138155e-03,-5.7412947989e-04,4.5208909248e-02,-1.7341065485e-03,7.5693715818e-03,2.4725983498e-02,9.9991467608e-01,-6.1710188391e-03,-1.0404120233e-02,4.9308595739e-03,1.0000000000e+00,1.0000001002e-04,1.0000001307e-04,1.0000000968e-04,6.2011801931e-09,6.5059016761e-09,6.0796362069e-09,6.0165804279e-07,1.3768715492e-07,7.4341205149e-06
9.5000000000e-02,-3.6895183381e-02,7.6546093118e-02,9.3391177465e+00,-1.1177892776e-03,-4.6005521206e-02,1.0847918285e-01,5.8138307818e-03,-4.3696974319e-04,4.9620274682e-02,-2.0531092581e-03,8.5357666449e-03,2.2853818300e-02,9.9999136600e-01,-3.3231366761e-03,-2.1666635603e-03,-1.2370345074e-03,6.5039553456e-03,-5.3630731175e-04,4.5333682217e-02,-2.3738145329e-03,8.5307658537e-03,2.2656308593e-02,9.9991359037e-01,-6.1844338023e-03,-1.0350527177e-02,5.2374763862e-03,1.0000000000e+00,1.0000001025e-04,1.0000001302e-04,1.0000000993e-04,6.1959744565e-09,6.4829145310e-09,6.0793540347e-09,5.3931760610e-07,1.3328534381e-07,6.8895684686e-06
1.0000000000e-01,1.4148276788e-02,5.6490834682e-02,9.2656710791e+00,-6.8932246671e-04,-5.0703723609e-02,1.1828476226e-01,5.8026808685e-03,-3.9224173628e-04,4.9728042790e-02,-2.3456607006e-03,9.2991636532e-03,2.0252042798e-02,9.9999139868e-01,-3.3255436197e-03,-2.2891937802e-03,-9.5021820853e-04,6.4935943867e-03,-4.9363024374e-04,4.5447789191e-02,-2.6969453037e-03,9.3290691020e-03,2.0121810516e-02,9.9991337138e-01,-6.1437923927e-03,-1.0304957531e-02,5.4140009502e-03,1.0000000000e+00,1.0000001048e-04,1.0000001302e-04,1.0000001018e-04,6.1911947299e-09,6.4561565488e-09,6.0792205845e-09,4.8699750003e-07,1.2919403543e-07,6.4236990872e-06
1.0500000000e-01,-6.9776741336e-02,1.0844493255e-01,9.5236787591e+00,1.1907387884e-02,-6.8439148534e-02,1.3386571120e-01,5.7887386924e-03,-3.4307193071e-04,4.9827136814e-02,-3.1158427557e-03,1.0301663464e-02,1.9264390107e-02,9.9999133370e-01,-3.3115059197e-03,-2.4425458019e-03,-6.3279618467e-04,6.4816630940e-03,-4.4689029739e-04,4.5549757789e-02,-3.4662736189e-03,1.0353787412e-02,1.9028817524e-02,9.9991356635e-01,-6.0306977280e-03,-1.0307966462e-02,5.4987586347e-03,1.0000000000e+00,1.0000001071e-04,1.0000001305e-04,1.0000001043e-04,6.1909091501e-09,6.4263610069e-09,6.0792472426e-09,4.4349255201e-07,1.2530139628e-07,6.0392135837e-06
1.1000000000e-01,1.6601914427e-01,7.9751146566e-02,9.2104725462e+00,1.2331419407e-02,-7.0081184908e-02,1.4226665390e-01,5.7728356400e-03,-2.8941813373e-04,4.9918305500e-02,-3.0559659301e-03,1.1156441645e-02,1.6949535893e-02,9.9999114413e-01,-3.2812861847e-03,-2.6197992528e-03,-2.8542884366e-04,6.4652966707e-03,-3.9499775987e-04,4.5646815020e-02,-3.2609040868e-03,1.1211862975e-02,1.6589270899e-02,9.9991303956e-01,-5.9092530334e-03,-1.0391087137e-02,5.5695021684e-03,1.0000000000e+00,1.0000001095e-04,1.0000001312e-04,1.0000001068e-04,6.1848131186e-09,6.4167034857e-09,6.0791682101e-09,4.0506160581e-07,1.2172572774e-07,5.6826887476e-06
1.1500000000e-01,2.0584628032e-01,3.4163846170e-02,9.1360104882e+00,8.7615393964e-03,-5.8896788018e-02,1.4952060351e-01,5.7589743833e-03,-2.3178408841e-04,4.9995235165e-02,-2.4557943489e-03,1.1825493806e-02,1.3844869424e-02,9.9999083981e-01,-3.2529107491e-03,-2.7806794548e-03,8.1846676249e-05,6.4502286597e-03,-3.3892618310e-04,4.5731103968e-02,-2.7348435839e-03,1.1863041381e-02,1.3602115663e-02,9.9991185945e-01,-5.8408682929e-03,-1.0414942582e-02,5.8040131125e-03,1.0000000000e+00,1.0000001118e-04,1.0000001320e-04,1.0000001092e-04,6.1801642623e-09,6.3988465077e-09,6.0791039434e-09,3.7171121327e-07,1.1840349832e-07,5.3660490768e-06
1.2000000000e-01,2.5219868911e-01,2.9177470888e-02,9.1933904496e+00,1.9791005047e-03,-4.6175532725e-02,1.4896819199e-01,5.7486762501e-03,-1.7167286828e-04,5.0056150353e-02,-1.6646322389e-03,1.2154253394e-02,1.0613176634e-02,9.9999042273e-01,-3.2382167681e-03,-2.9088217049e-03,4.5514764194e-04,6.4380255302e-03,-2.7952500862e-04,4.5799437816e-02,-1.9600514405e-03,1.2299910854e-02,1.0580895120e-02,9.9991415393e-01,-5.6521526110e-03,-1.0414158691e-02,5.5931421475e-03,1.0000000000e+00,1.0000001142e-04,1.0000001330e-04,1.0000001117e-04,6.1776988067e-09,6.3852005242e-09,6.0790821366e-09,3.4238845461e-07,1.1524688815e-07,5.0822352221e-06
1.2500000000e-01,3.2190456755e-01,-4.8979965048e-01,9.0979401295e+00,-2.2424255701e-03,-1.0029224901e-02,1.1627736750e-01,5.7449332325e-03,-1.1763749925e-04,5.0098634307e-02,5.4778831930e-05,9.6149435260e-03,6.6229841466e-03,9.9999002595e-01,-3.2386491619e-03,-2.9740237942e-03,7.8379347231e-04,6.4306845959e-03,-2.1832812547e-04,4.5851737340e-02,-4.5568178239e-04,9.8970652135e-03,6.7975122297e-03,9.9991990598e-01,-5.3834242795e-03,-1.0240745126e-02,5.1310341490e-03,1.0000000000e+00,1.0000001167e-04,1.0000001341e-04,1.0000001142e-04,6.1820587302e-09,6.3718093057e-09,6.0791026182e-09,3.1593574098e-07,1.1206382838e-07,4.8160795185e-06
1.3000000000e-01,9.0176456619e-01,1.2113981983e-01,8.0356144373e+00,-1.4668064456e-02,6.6348809315e-02,1.1038193861e-01,5.7535290404e-03,-7.0809263857e-05,5.0114438173e-02,3.9424186377e-03,9.7455175962e-03,-1.2894119358e-03,9.9998987719e-01,-3.2576402711e-03,-2.9180325248e-03,1.0575404951e-03,6.4303068778e-03,-1.6852656839e-04,4.5887328406e-02,3.6630184680e-03,1.0191916203e-02,-1.5678338333e-03,9.9993177241e-01,-4.8776270324e-03,-1.0015066338e-02,3.5153564932e-03,1.0000000000e+00,1.0000001190e-04,1.0000001353e-04,1.0000001167e-04,6.1598555289e-09,6.3848202899e-09,6.0792927014e-09,2.9139496851e-07,1.0954645880e-07,4.5375002037e-06
1.3500000000e-01,-1.0694111484e-01,-4.4649559315e-01,9.9156599867e+00,-1.5509305156e-02,7.2005299598e-02,9.2410788464e-02,5.7764031053e-03,-2.4124061143e-05,5.0099884445e-02,4.2644539089e-03,8.3841119124e-03,-2.7898228135e-03,9.9998999813e-01,-3.2987103600e-03,-2.7195446496e-03,1.3138579145e-03,6.4519259833e-03,-1.1827084903e-04,4.5876362946e-02,3.4564420752e-03,8.4094876772e-03,-2.1038614262e-03,9.9993344799e-01,-4.9964980514e-03,-9.4920570152e-03,4.2468166880e-03,1.0000000000e+00,1.0000001215e-04,1.0000001366e-04,1.0000001192e-04,6.1813967598e-09,6.3279061413e-09,6.0791011575e-09,2.7199617051e-07,1.0663258729e-07,4.3527434105e-06
1.4000000000e-01,2.1958389789e-03,-3.9956924171e-01,9.8343129434e+00,-1.1061835596e-02,6.2232172531e-02,7.5274097561e-02,5.7961077794e-03,1.3030788212e-05,5.0086739991e-02,3.6915367169e-03,6.5773748228e-03,-2.5550985424e-03,9.9999003745e-01,-3.3303748006e-03,-2.5529240620e-03,1.5219008638e-03,6.4710997334e-03,-7.6719880155e-05,4.5864890966e-02,3.2545039068e-03,6.6998631933e-03,-2.3269431400e-03,9.9993602242e-01,-4.9657693412e-03,-9.1571215947e-03,4.4090041412e-03,1.0000000000e+00,1.0000001239e-04,1.0000001382e-04,1.0000001217e-04,6.1870857695e-09,6.3099414314e-09,6.0792001217e-09,2.5529977285e-07,1.0369260650e-07,4.1971715969e-06
1.4500000000e-01,1.8480656225e-01,-6.1877504855e-01,9.4926193627e+00,1.7009916339e-02,8.3373912016e-02,4.6468765541e-02,5.8173954070e-03,3.6053248939e-05,5.0068445398e-02,4.7186547723e-03,2.9629665934e-03,-4.5632687790e-03,9.9999028968e-01,-3.3195198375e-03,-2.3679857710e-03,1.6715173226e-03,6.4899342557e-03,-4.4170078906e-05,4.5852193330e-02,4.1858186689e-03,3.3822823449e-03,-4.2947240398e-03,9.9994388113e-01,-4.6127657132e-03,-8.7505547875e-03,3.7927256990e-03,1.0000000000e+00,1.0000001263e-04,1.0000001399e-04,1.0000001242e-04,6.1892079018e-09,6.3025086451e-09,6.0794452700e-09,2.3981146215e-07,1.0088399535e-07,4.0436244980e-06
1.5000000000e-01,7.0850763645e-02,-3.8796589971e-01,9.6845342488e+00,3.0912521373e-02,9.4244476167e-02,3.0154516225e-02,5.8424090740e-03,4.4900099512e-05,5.0042493187e-02,5.2049237578e-03,8.0496335432e-04,-5.6676369642e-03,9.9999083657e-01,-3.2585355458e-03,-2.1426982444e-03,1.7656638568e-03,6.5135922238e-03,-2.8255034504e-05,4.5829519205e-02,4.6286586884e-03,1.2120718108e-03,-5.3700710227e-03,9.9995135863e-01,-4.2496223310e-03,-8.3011645568e-03,3.2111914876e-03,1.0000000000e+00,1.0000001287e-04,1.0000001417e-04,1.0000001267e-04,6.1839691434e-09,6.2882546397e-09,6.0792950033e-09,2.2630313482e-07,9.8245649274e-08,3.9147683758e-06
1.5500000000e-01,6.4216412230e-02,-2.6019441335e-01,9.7320490983e+00,3.8883199379e-02,9.8021270559e-02,1.9450737730e-02,5.8688994120e-03,4.5363458927e-05,5.0012563294e-02,5.3458774134e-03,-4.9110848999e-04,-6.2153670163e-03,9.9999149860e-01,-3.1720178742e-03,-1.9011494179e-03,1.8239146789e-03,6.5389111579e-03,-2.2940593606e-05,4.5801983315e-02,4.8861256085e-03,-1.8464676553e-04,-6.0338654087e-03,9.9995733766e-01,-3.9411165172e-03,-7.8875591263e-03,2.7526114377e-03,1.0000000000e+00,1.0000001311e-04,1.0000001435e-04,1.0000001292e-04,6.1783379531e-09,6.2777679662e-09,6.0791457874e-09,2.1439175303e-07,9.5775880631e-08,3.8041871383e-06
1.6000000000e-01,7.0638920132e-03,-2.1940885924e-01,9.7641301609e+00,4.2994055575e-02,9.8315644081e-02,9.3483655068e-03,5.8955280892e-03,4.0669152899e-05,4.9980796531e-02,5.2820964667e-03,-1.3155789581e-03,-6.4372561740e-03,9.9999218199e-01,-3.0725701668e-03,-1.6571553428e-03,1.8571784663e-03,6.5652770699e-03,-2.4381910018e-05,4.5771647786e-02,4.8505232075e-03,-1.1576188112e-03,-6.3683418724e-03,9.9996155570e-01,-3.7461280540e-03,-7.4809592391e-03,2.6246691014e-03,1.0000000000e+00,1.0000001336e-04,1.0000001455e-04,1.0000001317e-04,6.1747431604e-09,6.2653305597e-09,6.0790907809e-09,2.0388646591e-07,9.3447982751e-08,3.7098390375e-06
1.6500000000e-01,-1.3413614429e-01,-2.8387013831e-01,1.0024040206e+01,7.2611135536e-02,1.0669854015e-01,-1.0789096554e-03,5.9247991402e-03,2.6639987065e-05,4.9943454853e-02,5.6531210418e-03,-3.7111388546e-03,-7.1914808844e-03,9.9999304294e-01,-2.9192939533e-03,-1.3836179479e-03,1.8647785904e-03,6.5935399624e-03,-3.1689771204e-05,4.5736500465e-02,4.8020226768e-03,-3.1438355220e-03,-6.4516424112e-03,9.9996938630e-01,-3.2001957407e-03,-6.9125301498e-03,1.7894508104e-03,1.0000000000e+00,1.0000001360e-04,1.0000001475e-04,1.0000001342e-04,6.1759828177e-09,6.2525936222e-09,6.0791357138e-09,1.9440520025e-07,9.1140168763e-08,3.6311642060e-06
1.7000000000e-01,-1.1335570560e-01,-1.6595527381e-01,1.0022782488e+01,8.4495632423e-02,9.2455857184e-02,-5.0525378024e-03,5.9511598827e-03,5.5501774206e-06,4.9910363977e-02,4.9226813881e-03,-4.5884207557e-03,-6.0839519854e-03,9.9999393011e-01,-2.7214139930e-03,-1.1356849872e-03,1.8557647791e-03,6.6200451600e-03,-4.8359457470e-05,4.5703134291e-02,4.3938453550e-03,-4.2364645368e-03,-5.8141407546e-03,9.9997428092e-01,-2.7688434672e-03,-6.4953022024e-03,1.2577994684e-03,1.0000000000e+00,1.0000001384e-04,1.0000001496e-04,1.0000001367e-04,6.1733872448e-09,6.2453525172e-09,6.0790977986e-09,1.8591791079e-07,8.8947914522e-08,3.5614985004e-06
1.7500000000e-01,-2.3243927631e-01,4.4406897620e-02,1.0119411559e+01,6.9853569615e-02,6.6894522845e-02,-7.2413444185e-03,5.9724069878e-03,-1.5995950472e-05,4.9885125085e-02,3.6626975304e-03,-4.0507902460e-03,-4.1420417458e-03,9.9999466865e-01,-2.5298468828e-03,-9.3736587121e-04,1.8395345240e-03,6.6438913103e-03,-6.9908768615e-05,4.5674511347e-02,3.2454293201e-03,-3.9322482571e-03,-4.1991401271e-03,9.9997712136e-01,-2.5276296482e-03,-6.1770588224e-03,1.1008162045e-03,1.0000000000e+00,1.0000001409e-04,1.0000001517e-04,1.0000001392e-04,6.1703836357e-09,6.2341255120e-09,6.0790898158e-09,1.7847519050e-07,8.6873555077e-08,3.5051498726e-06
