time,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gt_px,gt_py,gt_pz,gt_vx,gt_vy,gt_vz,gt_qw,gt_qx,gt_qy,gt_qz,est_px,est_py,est_pz,est_vx,est_vy,est_vz,est_qw,est_qx,est_qy,est_qz,correction_applied,P_dpx,P_dpy,P_dpz,P_dvx,P_dvy,P_dvz,P_dtheta_x,P_dtheta_y,P_dtheta_z
5.5000000000e-02,-2.2541236639e+00,7.8986309810e-02,1.1669507683e+01,1.1497253675e-02,6.6988697752e-01,7.1903436906e-03,6.7808597592e-03,-6.5442883577e-04,4.8402371059e-02,4.1316224234e-02,7.1795729993e-05,2.2157534579e-02,9.9995190303e-01,-3.7188017226e-03,-8.8366716811e-03,-2.0676991570e-03,8.8445036255e-03,-3.7895504229e-04,4.6342732842e-02,1.9310543074e-02,2.2089662076e-03,1.6961566888e-02,9.9995185162e-01,-3.7285419332e-03,-8.8362284572e-03,-2.0768919662e-03,0.0000000000e+00,1.0001521056e-04,1.0003899559e-04,1.0002698823e-04,9.5446779061e-05,9.5558890315e-05,1.2187557884e-06,3.0461762502e-04,3.0461762502e-04,3.0461762502e-04
6.0000000000e-02,-1.4497523439e+00,2.7008227255e-02,1.0686986212e+01,3.6397735599e-03,5.9765194077e-01,1.5998070107e-02,6.9281094729e-03,-6.4683802171e-04,4.8543174367e-02,2.9444139377e-02,1.4496226496e-03,2.8256212215e-02,9.9996410816e-01,-3.7066275196e-03,-7.3424190963e-03,-2.0327772244e-03,8.9410563408e-03,-3.6791021126e-04,4.6427540676e-02,1.1120092171e-02,2.7740439663e-03,2.1207456423e-02,9.9996405408e-01,-3.7166890371e-03,-7.3420310059e-03,-2.0423869306e-03,0.0000000000e+00,1.0002883274e-04,1.0005314338e-04,1.0002811233e-04,1.1439209246e-04,1.1442742343e-04,1.1531156883e-06,3.0461764368e-04,3.0461764368e-04,3.0461764368e-04
6.5000000000e-02,-1.1425924466e+00,4.3004589871e-01,1.0563574974e+01,-5.7227323427e-03,5.1848762501e-01,2.4616746771e-02,7.0299415521e-03,-6.3501755956e-04,4.8696620293e-02,2.0367923540e-02,2.2918988565e-03,3.0790705972e-02,9.9997285766e-01,-3.7184098705e-03,-6.0459370654e-03,-1.9758608729e-03,8.9966568017e-03,-3.5403999142e-04,4.6533577958e-02,4.6419425569e-03,5.3414048008e-03,2.4868286110e-02,9.9997280142e-01,-3.7287966819e-03,-6.0455947664e-03,-1.9857682563e-03,0.0000000000e+00,1.0004917314e-04,1.0007379065e-04,1.0002907202e-04,1.3483714672e-04,1.3483502718e-04,1.1377834777e-06,3.0461766234e-04,3.0461766234e-04,3.0461766234e-04
7.0000000000e-02,-7.6244183977e-01,2.4217143164e-01,1.0074674444e+01,-1.2790152911e-02,4.2492456681e-01,4.1583559923e-02,7.0970766655e-03,-6.0905209615e-04,4.8857177992e-02,1.3432626019e-02,5.1155438391e-03,3.2223203659e-02,9.9997879839e-01,-3.7485786834e-03,-4.9831737502e-03,-1.8758761766e-03,9.0198665145e-03,-3.2733296742e-04,4.6657919389e-02,2.2659407152e-04,6.9440501674e-03,2.6131425233e-02,9.9997874078e-01,-3.7592880517e-03,-4.9828578604e-03,-1.8859655242e-03,0.0000000000e+00,1.0007768780e-04,1.0010243823e-04,1.0002990868e-04,1.5593154547e-04,1.5591688038e-04,1.1466580169e-06,3.0461768100e-04,3.0461768100e-04,3.0461768100e-04
7.5000000000e-02,-4.6587509919e-01,1.1750596680e-01,9.7520694636e+00,-1.9967993893e-02,3.3775636159e-01,5.6895753296e-02,7.1372591895e-03,-5.7382462605e-04,4.9015739338e-02,8.0439363124e-03,6.9661593473e-03,3.1832573459e-02,9.9998271927e-01,-3.7973311820e-03,-4.1381559230e-03,-1.7369794435e-03,9.0209994848e-03,-2.9261271658e-04,4.6788576515e-02,-2.5856411148e-03,7.9077750438e-03,2.5810320353e-02,9.9998266100e-01,-3.8083218528e-03,-4.1378543120e-03,-1.7471515410e-03,0.0000000000e+00,1.0011583552e-04,1.0014059873e-04,1.0003067953e-04,1.7783072701e-04,1.7781372299e-04,1.1624638167e-06,3.0461769965e-04,3.0461769965e-04,3.0461769965e-04
8.0000000000e-02,-2.4983320077e-01,3.0167188409e-02,9.5516472319e+00,-2.6256433508e-02,2.5998463649e-01,6.9754984872e-02,7.1575149567e-03,-5.3254055903e-04,4.9166421347e-02,4.0586329392e-03,8.1784816457e-03,3.0264566099e-02,9.9998523486e-01,-3.8623404934e-03,-3.4874193581e-03,-1.5653439634e-03,9.0080712793e-03,-2.5307384136e-04,4.6917628117e-02,-4.2288157596e-03,8.4273729032e-03,2.4504034949e-02,9.9998517657e-01,-3.8735469314e-03,-3.4871242857e-03,-1.5755135924e-03,0.0000000000e+00,1.0016514646e-04,1.0018984525e-04,1.0003142998e-04,2.0068872131e-04,2.0067254281e-04,1.1778850430e-06,3.0461771831e-04,3.0461771831e-04,3.0461771831e-04
8.5000000000e-02,-6.7547392328e-01,4.9616926106e-01,1.0558676082e+01,-3.1336265343e-02,1.9299752046e-01,7.9807581929e-02,7.1637639083e-03,-4.8738224713e-04,4.9305691089e-02,1.2562175616e-03,8.9564201148e-03,2.7989388002e-02,9.9998678835e-01,-3.9404757614e-03,-3.0040349698e-03,-1.3680467245e-03,8.9869272005e-03,-2.1093697685e-04,4.7040148291e-02,-7.9657466751e-03,1.1328252537e-02,2.8201759865e-02,9.9998673060e-01,-3.9518214619e-03,-3.0037409004e-03,-1.3781395307e-03,0.0000000000e+00,1.0022723679e-04,1.0025182563e-04,1.0003219344e-04,2.2757075644e-04,2.2755100244e-04,1.2186487428e-06,3.0461773697e-04,3.0461773697e-04,3.0461773697e-04
9.0000000000e-02,-5.3262697055e-01,2.2601717265e-01,1.0152778211e+01,-1.7355617094e-02,1.1412828068e-01,1.1899759009e-01,7.1605935836e-03,-4.2267742341e-04,4.9446347358e-02,-6.2022436310e-04,1.2852466695e-02,2.8281786074e-02,9.9998779551e-01,-3.9843282034e-03,-2.7174972194e-03,-1.0719888723e-03,8.9470984671e-03,-1.5429571416e-04,4.7181157091e-02,-1.0930087905e-02,1.2867210458e-02,2.9888199491e-02,9.9998774026e-01,-3.9957099712e-03,-2.7171882956e-03,-1.0819072591e-03,0.0000000000e+00,1.0030434635e-04,1.0032872392e-04,1.0003291265e-04,2.5502205304e-04,2.5500801932e-04,1.2564790945e-06,3.0461775563e-04,3.0461775563e-04,3.0461775563e-04
9.5000000000e-02,-3.6693459359e-01,9.9503278071e-03,9.8658068229e+00,-9.0810009499e-03,5.1723770089e-02,1.4842859341e-01,7.1488168875e-03,-3.4624547568e-04,4.9582296294e-02,-2.3354451108e-03,1.5188075495e-02,2.7352211490e-02,9.9998837621e-01,-4.0079805025e-03,-2.5867080277e-03,-7.0176727912e-04,8.8924480276e-03,-8.9959661874e-05,4.7330598088e-02,-1.3032263518e-02,1.3315384620e-02,3.0154546724e-02,9.9998832490e-01,-4.0192802554e-03,-2.5863729926e-03,-7.1141862046e-04,0.0000000000e+00,1.0039833628e-04,1.0042242166e-04,1.0003361222e-04,2.8320086849e-04,2.8319860495e-04,1.2848229612e-06,3.0461777428e-04,3.0461777428e-04,3.0461777428e-04
1.0000000000e-01,-2.2048060945e-01,-1.0372507057e-01,9.6390207732e+00,-2.3037648896e-03,3.4507229410e-03,1.6888842018e-01,7.1307098237e-03,-2.6395468759e-04,4.9709549325e-02,-3.5968072155e-03,1.6355291804e-02,2.5621430888e-02,9.9998858157e-01,-4.0150245593e-03,-2.5764174648e-03,-2.7995061179e-04,8.8272867100e-03,-2.3382738772e-05,4.7481370822e-02,-1.4384421896e-02,1.3185914244e-02,2.9295907013e-02,9.9998853526e-01,-4.0261251256e-03,-2.5760449335e-03,-2.8925201812e-04,0.0000000000e+00,1.0051114874e-04,1.0053488470e-04,1.0003431826e-04,3.1216396343e-04,3.1217403786e-04,1.3044952652e-06,3.0461779294e-04,3.0461779294e-04,3.0461779294e-04
1.0500000000e-01,-4.4389099472e-01,-5.3873498758e-02,1.0241108077e+01,2.7651396589e-03,-3.2584178891e-02,1.8190450675e-01,7.1085769836e-03,-1.7907606327e-04,4.9825055783e-02,-4.3985331238e-03,1.6873924208e-02,2.3277478077e-02,9.9998841874e-01,-4.0096131073e-03,-2.6560967087e-03,1.7472782514e-04,8.7553646005e-03,4.2546832448e-05,4.7627850357e-02,-1.6867701715e-02,1.3330184846e-02,3.1439836464e-02,9.9998837804e-01,-4.0204069742e-03,-2.6556752428e-03,1.6584982748e-04,0.0000000000e+00,1.0064479616e-04,1.0066814652e-04,1.0003505269e-04,3.4448316828e-04,3.4451571826e-04,1.3387261478e-06,3.0461781160e-04,3.0461781160e-04,3.0461781160e-04
1.1000000000e-01,-2.8557566752e-01,-1.1572514228e-01,9.8258329896e+00,1.4035250694e-02,-7.1560296523e-02,1.9804785728e-01,7.0849468475e-03,-8.9554605221e-05,4.9936931743e-02,-4.6895889292e-03,1.7795338861e-02,2.2560075377e-02,9.9998785713e-01,-3.9762123844e-03,-2.8330620389e-03,6.7014065017e-04,8.6710260919e-03,1.0919775668e-04,4.7785049539e-02,-1.8556384960e-02,1.3146064367e-02,3.1513791326e-02,9.9998782270e-01,-3.9866039035e-03,-2.8325771252e-03,6.6177610680e-04,0.0000000000e+00,1.0080196914e-04,1.0082486872e-04,1.0003578698e-04,3.7699451675e-04,3.7704677405e-04,1.3648882565e-06,3.0461783026e-04,3.0461783026e-04,3.0461783026e-04
1.1500000000e-01,-1.0824879325e-01,-1.6380036148e-01,9.5202284299e+00,1.9045128749e-02,-9.5597216894e-02,2.0625230283e-01,7.0603546405e-03,2.0304308900e-06,5.0039459870e-02,-4.8761654271e-03,1.8207293774e-02,2.0696471633e-02,9.9998685980e-01,-3.9303773023e-03,-3.0700370085e-03,1.1862681757e-03,8.5782441671e-03,1.7492807851e-04,4.7942618496e-02,-1.9366469980e-02,1.2705711447e-02,3.0066126295e-02,9.9998683169e-01,-3.9402934196e-03,-3.0694796591e-03,1.1784880868e-03,0.0000000000e+00,1.0098479509e-04,1.0100720148e-04,1.0003654420e-04,4.0989966724e-04,4.0996475042e-04,1.3802033527e-06,3.0461784892e-04,3.0461784892e-04,3.0461784892e-04
1.2000000000e-01,5.1313610246e-02,-2.1748815190e-01,9.3071009746e+00,1.8961174603e-02,-1.0655001275e-01,2.0721007570e-01,7.0366786221e-03,9.3679434766e-05,5.0128795187e-02,-4.6895572714e-03,1.8226405885e-02,1.8060928546e-02,9.9998544183e-01,-3.8847753963e-03,-3.3343880516e-03,1.7048479730e-03,8.4814118172e-03,2.3845663575e-04,4.8092949127e-02,-1.9393478736e-02,1.1985303986e-02,2.7559459351e-02,9.9998541958e-01,-3.8941665850e-03,-3.3337536089e-03,1.6977013219e-03,0.0000000000e+00,1.0119547859e-04,1.0121737377e-04,1.0003734864e-04,4.4340575434e-04,4.4347657483e-04,1.3845285294e-06,3.0461786757e-04,3.0461786757e-04,3.0461786757e-04
1.2500000000e-01,8.6477000781e-01,-6.6025306507e-01,8.0909489363e+00,1.5326079565e-02,-1.0628637129e-01,2.0180410783e-01,7.0160601469e-03,1.8353029623e-04,5.0202607150e-02,-4.0770368661e-03,1.7879610659e-02,1.4956725718e-02,9.9998368032e-01,-3.8482429061e-03,-3.5981500996e-03,2.2098519611e-03,8.3844444235e-03,2.9838315568e-04,4.8230746424e-02,-1.5328889757e-02,9.0135635895e-03,1.9016597914e-02,9.9998366314e-01,-3.8570821175e-03,-3.5974354094e-03,2.2033664062e-03,0.0000000000e+00,1.0143631857e-04,1.0145770578e-04,1.0003822098e-04,4.7362750633e-04,4.7367434430e-04,1.3319524806e-06,3.0461788623e-04,3.0461788623e-04,3.0461788623e-04
1.3000000000e-01,7.3531482199e-01,-3.9913490249e-01,8.2942156354e+00,8.2999078871e-03,-6.0597890234e-02,1.8184872679e-01,7.0128231209e-03,2.5814723199e-04,5.0244461779e-02,-6.0243056123e-04,1.4828193338e-02,8.5675023464e-03,9.9998209540e-01,-3.8291794990e-03,-3.7479134959e-03,2.6644730548e-03,8.3077999748e-03,3.4345097362e-04,4.8325829414e-02,-1.1942786693e-02,7.3535233217e-03,1.1477184654e-02,9.9998208146e-01,-3.8376339181e-03,-3.7471280074e-03,2.6586394988e-03,0.0000000000e+00,1.0170850490e-04,1.0172949359e-04,1.0003926234e-04,5.0564598883e-04,5.0567297321e-04,1.3049706504e-06,3.0461790489e-04,3.0461790489e-04,3.0461790489e-04
1.3500000000e-01,6.5069220128e-01,-2.7287244441e-01,8.4552754299e+00,3.0122724523e-03,-1.5587504683e-02,1.6177162160e-01,7.0248491845e-03,3.2465768654e-04,5.0257381365e-02,2.4473027699e-03,1.3214104789e-02,2.7795828007e-03,9.9998081866e-01,-3.8233369033e-03,-3.7853732434e-03,3.0684465296e-03,8.2480860413e-03,3.8021859023e-04,4.8383215337e-02,-8.9999347168e-03,6.3302477613e-03,4.7359436411e-03,9.9998080654e-01,-3.8315148987e-03,-3.7845236884e-03,3.0632388416e-03,0.0000000000e+00,1.0201459054e-04,1.0203526999e-04,1.0004045358e-04,5.3936438108e-04,5.3937685661e-04,1.2913558241e-06,3.0461792355e-04,3.0461792355e-04,3.0461792355e-04
1.4000000000e-01,5.9518901366e-01,-2.4064551406e-01,8.5822001374e+00,-1.1258442239e-03,2.9284770055e-02,1.4370770836e-01,7.0505885533e-03,3.8652121375e-04,5.0243885254e-02,5.1858356325e-03,1.2298692417e-02,-2.5061646196e-03,9.9997991637e-01,-3.8279507424e-03,-3.7108584013e-03,3.4268332302e-03,8.2030863677e-03,4.1186982904e-04,4.8406895055e-02,-6.3425906764e-03,5.4732231557e-03,-1.3738419084e-03,9.9997990508e-01,-3.8359131263e-03,-3.7099449920e-03,3.4222098384e-03,0.0000000000e+00,1.0235722977e-04,1.0237767608e-04,1.0004178249e-04,5.7470221213e-04,5.7470534959e-04,1.2852795053e-06,3.0461794221e-04,3.0461794221e-04,3.0461794221e-04
1.4500000000e-01,2.4508068245e+00,-9.3680376227e-01,5.3917086294e+00,-4.4979369271e-03,7.3989888554e-02,1.2677315132e-01,7.0891897176e-03,4.4512067640e-04,5.0206278945e-02,7.7524763737e-03,1.1665144445e-02,-7.3318439105e-03,9.9997940731e-01,-3.8411941064e-03,-3.5247818968e-03,3.7424720698e-03,8.1713734143e-03,4.3923594482e-04,4.8400025845e-02,5.7420113368e-03,1.0798033039e-03,-2.3340180980e-02,9.9997939619e-01,-3.8489663097e-03,-3.5237964970e-03,3.7383848455e-03,0.0000000000e+00,1.0273917401e-04,1.0275945505e-04,1.0004324113e-04,5.9756518805e-04,5.9757488392e-04,1.2837226276e-06,3.0461796086e-04,3.0461796086e-04,3.0461796086e-04
1.5000000000e-01,-8.9199320738e-01,-1.1651498657e+00,1.1313957184e+01,-1.7023011572e-02,2.1287504405e-01,9.3450430161e-02,7.1678308792e-03,4.7917881178e-04,5.0100155977e-02,1.5747996002e-02,6.7436967933e-03,-2.1038018184e-02,9.9998007746e-01,-3.8865070480e-03,-2.9918981798e-03,3.9734490674e-03,8.2000834710e-03,4.4463496134e-04,4.8283324941e-02,9.2537901167e-04,-4.3451060044e-03,-1.5809780281e-02,9.9998006452e-01,-3.8943350785e-03,-2.9908791613e-03,3.9698071231e-03,0.0000000000e+00,1.0315820967e-04,1.0317863244e-04,1.0004505893e-04,6.4678360446e-04,6.4677812201e-04,1.2887610209e-06,3.0461797952e-04,3.0461797952e-04,3.0461797952e-04
1.5500000000e-01,-7.3775363034e-01,-7.1137181912e-01,1.0999950446e+01,4.9505148629e-03,1.9896976799e-01,6.1137389774e-02,7.2346850933e-03,4.8766863750e-04,5.0016806927e-02,1.3395812304e-02,1.6332318827e-03,-1.6471360601e-02,9.9998087308e-01,-3.8764348673e-03,-2.4938567323e-03,4.1240047655e-03,8.2047103661e-03,4.2290943131e-04,4.8204276039e-02,-3.0657394436e-03,-7.5040575074e-03,-9.8568439841e-03,9.9998085822e-01,-3.8843903263e-03,-2.4928199199e-03,4.1207468845e-03,0.0000000000e+00,1.0362582775e-04,1.0364627939e-04,1.0004681337e-04,6.9650579403e-04,6.9649151186e-04,1.3121902888e-06,3.0461799818e-04,3.0461799818e-04,3.0461799818e-04
1.6000000000e-01,-8.1757858509e-01,-3.6729976450e-01,1.1123753625e+01,2.4482674751e-02,1.8134522159e-01,3.3568931855e-02,7.2906244502e-03,4.8200684265e-04,4.9950479440e-02,1.1213584994e-02,-1.1819078173e-03,-1.3058455563e-02,9.9998178874e-01,-3.8171607196e-03,-2.0399313565e-03,4.2059665004e-03,8.1893816689e-03,3.8538914378e-04,4.8154991819e-02,-7.4174134680e-03,-8.9432683307e-03,-3.2963902029e-03,9.9998177214e-01,-3.8252617906e-03,-2.0388870865e-03,4.2030586973e-03,0.0000000000e+00,1.0414523718e-04,1.0416562152e-04,1.0004852902e-04,7.4864653746e-04,7.4863894133e-04,1.3427223721e-06,3.0461801684e-04,3.0461801684e-04,3.0461801684e-04
1.6500000000e-01,-3.7920392248e-01,-7.3218953104e-01,1.0437382391e+01,3.7522540456e-02,1.5174250760e-01,1.1573968859e-02,7.3331747189e-03,4.7026355192e-04,4.9902558686e-02,8.5342911846e-03,-2.3761696612e-03,-9.3696831573e-03,9.9998272415e-01,-3.7248823393e-03,-1.6600843284e-03,4.2332927954e-03,8.1522946015e-03,3.4067280212e-04,4.8138509868e-02,-9.4971143025e-03,-1.2221591464e-02,-1.4103942794e-04,9.9998270605e-01,-3.7331103098e-03,-1.6590326283e-03,4.2307328921e-03,0.0000000000e+00,1.0472046763e-04,1.0474067725e-04,1.0005020080e-04,7.9932413818e-04,7.9930612177e-04,1.3839988000e-06,3.0461803549e-04,3.0461803549e-04,3.0461803549e-04
1.7000000000e-01,-3.9326578384e-01,-1.0025485262e-01,1.0509708963e+01,6.5880562058e-02,1.4030706020e-01,6.4134224045e-03,7.3651432948e-03,4.4302674574e-04,4.9867581655e-02,6.4278296957e-03,-5.4987676427e-03,-6.7644677668e-03,9.9998377922e-01,-3.5614533069e-03,-1.3085237874e-03,4.2479536794e-03,8.1048090300e-03,2.7956484480e-04,4.8137804671e-02,-1.1635143141e-02,-1.2347901329e-02,3.3530388865e-03,9.9998375979e-01,-3.5699220807e-03,-1.3075142653e-03,4.2457296429e-03,0.0000000000e+00,1.0535412737e-04,1.0537411340e-04,1.0005188569e-04,8.5198677098e-04,8.5198157242e-04,1.4081320338e-06,3.0461805415e-04,3.0461805415e-04,3.0461805415e-04
1.7500000000e-01,-2.9968420586e-01,1.2194358475e-01,1.0387935516e+01,7.7664502407e-02,1.1763602737e-01,8.6342331589e-05,7.3867673225e-03,4.1428931573e-04,4.9844725031e-02,4.3626134428e-03,-5.8080870034e-03,-4.3286636673e-03,9.9998479511e-01,-3.3682428594e-03,-1.0135463596e-03,4.2470231503e-03,8.0466333143e-03,2.1782533816e-04,4.8154569866e-02,-1.3276072668e-02,-1.1380699981e-02,6.2329820827e-03,9.9998477445e-01,-3.3770126694e-03,-1.0126037711e-03,4.2451492216e-03,0.0000000000e+00,1.0605022654e-04,1.0606993570e-04,1.0005358750e-04,9.0567872119e-04,9.0569296585e-04,1.4230177839e-06,3.0461807281e-04,3.0461807281e-04,3.0461807281e-04
