time,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gt_px,gt_py,gt_pz,gt_vx,gt_vy,gt_vz,gt_qw,gt_qx,gt_qy,gt_qz,est_px,est_py,est_pz,est_vx,est_vy,est_vz,est_qw,est_qx,est_qy,est_qz,correction_applied,P_dpx,P_dpy,P_dpz,P_dvx,P_dvy,P_dvz,P_dtheta_x,P_dtheta_y,P_dtheta_z
5.5000000000e-02,-1.4497523439e+00,2.7008227255e-02,1.0686986212e+01,3.6397735599e-03,5.9765194077e-01,1.5998070107e-02,6.9281094729e-03,-6.4683802171e-04,4.8543174367e-02,2.9444139377e-02,1.4496226496e-03,2.8256212215e-02,9.9996410816e-01,-3.7066275196e-03,-7.3424190963e-03,-2.0327772244e-03,1.4838500624e-04,-5.7149227130e-04,5.2907286735e-02,-1.4787520309e-01,-4.2426256570e-03,1.3737598638e-01,9.9996405408e-01,-3.7166890371e-03,-7.3420310059e-03,-2.0423869306e-03,0.0000000000e+00,1.0005354837e-04,1.0005345560e-04,1.0000322191e-04,1.4069367211e-04,1.4734928793e-04,7.7702536955e-06,3.0461762502e-04,3.0461762502e-04,3.0461762502e-04
6.0000000000e-02,-8.7949059165e-01,1.0305286164e-02,1.0048257821e+01,-5.7227323427e-03,5.1848762501e-01,2.4616746771e-02,7.0299415521e-03,-6.3501755956e-04,4.8696620293e-02,2.0367923540e-02,2.2918988565e-03,3.0790705972e-02,9.9997285766e-01,-3.7184098705e-03,-6.0459370654e-03,-1.9758608729e-03,-5.9099100923e-04,-5.9270539958e-04,5.3594166667e-02,-1.5300888893e-01,-3.7984232845e-03,1.3849545251e-01,9.9997280142e-01,-3.7287966819e-03,-6.0455947664e-03,-1.9857682563e-03,0.0000000000e+00,1.0008415512e-04,1.0008415450e-04,1.0000393263e-04,1.6215896541e-04,1.6928619516e-04,8.2491162341e-06,3.0461764368e-04,3.0461764368e-04,3.0461764368e-04
6.5000000000e-02,-7.6244183977e-01,2.4217143164e-01,1.0074674444e+01,-1.2790152911e-02,4.2492456681e-01,4.1583559923e-02,7.0970766655e-03,-6.0905209615e-04,4.8857177992e-02,1.3432626019e-02,5.1155438391e-03,3.2223203659e-02,9.9997879839e-01,-3.7485786834e-03,-4.9831737502e-03,-1.8758761766e-03,-1.3560354539e-03,-6.1169751600e-04,5.4286643929e-02,-1.5742423741e-01,-2.1957779180e-03,1.3975859164e-01,9.9997874078e-01,-3.7592880517e-03,-4.9828578604e-03,-1.8859655242e-03,0.0000000000e+00,1.0012481409e-04,1.0012526026e-04,1.0000505228e-04,1.8522389135e-04,1.9277157778e-04,8.6731449613e-06,3.0461766234e-04,3.0461766234e-04,3.0461766234e-04
7.0000000000e-02,-4.6587509919e-01,1.1750596680e-01,9.7520694636e+00,-1.9967993893e-02,3.3775636159e-01,5.6895753296e-02,7.1372591895e-03,-5.7382462605e-04,4.9015739338e-02,8.0439363124e-03,6.9661593473e-03,3.1832573459e-02,9.9998271927e-01,-3.7973311820e-03,-4.1381559230e-03,-1.7369794435e-03,-2.1431566409e-03,-6.2267640559e-04,5.4985436887e-02,-1.6023647260e-01,-1.2320530416e-03,1.3943748676e-01,9.9998266100e-01,-3.8083218528e-03,-4.1378543120e-03,-1.7471515410e-03,0.0000000000e+00,1.0017720066e-04,1.0017848171e-04,1.0000661023e-04,2.0903482936e-04,2.1685564816e-04,8.9536894353e-06,3.0461768100e-04,3.0461768100e-04,3.0461768100e-04
7.5000000000e-02,-2.4983320077e-01,3.0167188409e-02,9.5516472319e+00,-2.6256433508e-02,2.5998463649e-01,6.9754984872e-02,7.1575149567e-03,-5.3254055903e-04,4.9166421347e-02,4.0586329392e-03,8.1784816457e-03,3.0264566099e-02,9.9998523486e-01,-3.8623404934e-03,-3.4874193581e-03,-1.5653439634e-03,-2.9443390039e-03,-6.2883667080e-04,5.5682624321e-02,-1.6187964724e-01,-7.1245518213e-04,1.3813120135e-01,9.9998517657e-01,-3.8735469314e-03,-3.4871242857e-03,-1.5755135924e-03,0.0000000000e+00,1.0024296895e-04,1.0024548928e-04,1.0000862539e-04,2.3376829350e-04,2.4175065205e-04,9.1240383460e-06,3.0461769965e-04,3.0461769965e-04,3.0461769965e-04
8.0000000000e-02,-9.8232141409e-02,-2.8887785532e-02,9.4320591740e+00,-3.1336265343e-02,1.9299752046e-01,7.9807581929e-02,7.1637639083e-03,-4.8738224713e-04,4.9305691089e-02,1.2562175616e-03,8.9564201148e-03,2.7989388002e-02,9.9998678835e-01,-3.9404757614e-03,-3.0040349698e-03,-1.3680467245e-03,-3.7537372401e-03,-6.3239894671e-04,5.6373280328e-02,-1.6269957972e-01,-4.8948666792e-04,1.3623662102e-01,9.9998673060e-01,-3.9518214619e-03,-3.0037409004e-03,-1.3781395307e-03,0.0000000000e+00,1.0032386284e-04,1.0032803326e-04,1.0001110623e-04,2.5956049874e-04,2.6762400774e-04,9.2144502255e-06,3.0461771831e-04,3.0461771831e-04,3.0461771831e-04
8.5000000000e-02,-5.3262697055e-01,2.2601717265e-01,1.0152778211e+01,-1.7355617094e-02,1.1412828068e-01,1.1899759009e-01,7.1605935836e-03,-4.2267742341e-04,4.9446347358e-02,-6.2022436310e-04,1.2852466695e-02,2.8281786074e-02,9.9998779551e-01,-3.9843282034e-03,-2.7174972194e-03,-1.0719888723e-03,-4.5672351387e-03,-6.3484638005e-04,5.7054463433e-02,-1.6566392095e-01,1.0494712533e-03,1.3792306064e-01,9.9998774026e-01,-3.9957099712e-03,-2.7171882956e-03,-1.0819072591e-03,0.0000000000e+00,1.0042172370e-04,1.0042795516e-04,1.0001405448e-04,2.8882395917e-04,2.9718371478e-04,9.5206465895e-06,3.0461773697e-04,3.0461773697e-04,3.0461773697e-04
9.0000000000e-02,-3.6693459359e-01,9.9503278071e-03,9.8658068229e+00,-9.0810009499e-03,5.1723770089e-02,1.4842859341e-01,7.1488168875e-03,-3.4624547568e-04,4.9582296294e-02,-2.3354451108e-03,1.5188075495e-02,2.7352211490e-02,9.9998837621e-01,-4.0079805025e-03,-2.5867080277e-03,-7.0176727912e-04,-5.3955547435e-03,-6.2959902378e-04,5.7744078736e-02,-1.6776609656e-01,1.4976454158e-03,1.3818940788e-01,9.9998832490e-01,-4.0192802554e-03,-2.5863729926e-03,-7.1141862046e-04,0.0000000000e+00,1.0053898902e-04,1.0054773632e-04,1.0001750938e-04,3.1877175991e-04,3.2734468293e-04,9.7439341826e-06,3.0461775563e-04,3.0461775563e-04,3.0461775563e-04
9.5000000000e-02,-2.2048060945e-01,-1.0372507057e-01,9.6390207732e+00,-2.3037648896e-03,3.4507229410e-03,1.6888842018e-01,7.1307098237e-03,-2.6395468759e-04,4.9709549325e-02,-3.5968072155e-03,1.6355291804e-02,2.5621430888e-02,9.9998858157e-01,-4.0150245593e-03,-2.5764174648e-03,-2.7995061179e-04,-6.2343852263e-03,-6.2211079671e-04,5.8435025776e-02,-1.6911825494e-01,1.3681750393e-03,1.3733076817e-01,9.9998853526e-01,-4.0261251256e-03,-2.5760449335e-03,-2.8925201812e-04,0.0000000000e+00,1.0067771166e-04,1.0068943353e-04,1.0002147957e-04,3.4946757189e-04,3.5817936766e-04,9.8920055783e-06,3.0461777428e-04,3.0461777428e-04,3.0461777428e-04
1.0000000000e-01,-9.9265599399e-02,-1.5620746649e-01,9.4688556736e+00,2.7651396589e-03,-3.2584178891e-02,1.8190450675e-01,7.1085769836e-03,-1.7907606327e-04,4.9825055783e-02,-4.3985331238e-03,1.6873924208e-02,2.3277478077e-02,9.9998841874e-01,-4.0096131073e-03,-2.6560967087e-03,1.7472782514e-04,-7.0799765010e-03,-6.1526992151e-04,5.9121679616e-02,-1.6985885321e-01,9.6873414909e-04,1.3562661293e-01,9.9998837804e-01,-4.0204069742e-03,-2.6556752428e-03,1.6584982748e-04,0.0000000000e+00,1.0084001531e-04,1.0085516930e-04,1.0002596660e-04,3.8100269349e-04,3.8979124660e-04,9.9776189202e-06,3.0461779294e-04,3.0461779294e-04,3.0461779294e-04
1.0500000000e-01,-2.8557566752e-01,-1.1572514228e-01,9.8258329896e+00,1.4035250694e-02,-7.1560296523e-02,1.9804785728e-01,7.0849468475e-03,-8.9554605221e-05,4.9936931743e-02,-4.6895889292e-03,1.7795338861e-02,2.2560075377e-02,9.9998785713e-01,-3.9762123844e-03,-2.8330620389e-03,6.7014065017e-04,-7.9292707670e-03,-6.1042625076e-04,5.9799812681e-02,-1.7154753645e-01,7.8461366955e-04,1.3570056779e-01,9.9998782270e-01,-3.9866039035e-03,-2.8325771252e-03,6.6177610680e-04,0.0000000000e+00,1.0102810669e-04,1.0104714553e-04,1.0003096708e-04,4.1516556090e-04,4.2412983271e-04,1.0162565639e-05,3.0461781160e-04,3.0461781160e-04,3.0461781160e-04
1.1000000000e-01,-1.0824879325e-01,-1.6380036148e-01,9.5202284299e+00,1.9045128749e-02,-9.5597216894e-02,2.0625230283e-01,7.0603546405e-03,2.0304308900e-06,5.0039459870e-02,-4.8761654271e-03,1.8207293774e-02,2.0696471633e-02,9.9998685980e-01,-3.9303773023e-03,-3.0700370085e-03,1.1862681757e-03,-8.7870084493e-03,-6.0650318242e-04,6.0478315520e-02,-1.7235762147e-01,3.4426074937e-04,1.3425290276e-01,9.9998683169e-01,-3.9402934196e-03,-3.0694796591e-03,1.1784880868e-03,0.0000000000e+00,1.0124474592e-04,1.0126815389e-04,1.0003651220e-04,4.4967304691e-04,4.5872233431e-04,1.0256703070e-05,3.0461783026e-04,3.0461783026e-04,3.0461783026e-04
1.1500000000e-01,5.1313610246e-02,-2.1748815190e-01,9.3071009746e+00,1.8961174603e-02,-1.0655001275e-01,2.0721007570e-01,7.0366786221e-03,9.3679434766e-05,5.0128795187e-02,-4.6895572714e-03,1.8226405885e-02,1.8060928546e-02,9.9998544183e-01,-3.8847753963e-03,-3.3343880516e-03,1.7048479730e-03,-9.6487965566e-03,-6.0478187867e-04,6.1149580034e-02,-1.7238463023e-01,-3.7614671143e-04,1.3174623581e-01,9.9998541958e-01,-3.8941665850e-03,-3.3337536089e-03,1.6977013219e-03,0.0000000000e+00,1.0149222772e-04,1.0152047602e-04,1.0004259030e-04,4.8474800541e-04,4.9380012213e-04,1.0268971077e-05,3.0461784892e-04,3.0461784892e-04,3.0461784892e-04
1.2000000000e-01,7.7290353907e-01,2.3305806983e-01,8.1255091627e+00,1.5326079565e-02,-1.0628637129e-01,2.0180410783e-01,7.0160601469e-03,1.8353029623e-04,5.0202607150e-02,-4.0770368661e-03,1.7879610659e-02,1.4956725718e-02,9.9998368032e-01,-3.8482429061e-03,-3.5981500996e-03,2.2098519611e-03,-1.0510719708e-02,-6.0666261223e-04,6.1808311213e-02,-1.6879556472e-01,1.1182796887e-03,1.2333827287e-01,9.9998366314e-01,-3.8570821175e-03,-3.5974354094e-03,2.2033664062e-03,0.0000000000e+00,1.0177294716e-04,1.0180648779e-04,1.0004918366e-04,5.1645666641e-04,5.2513543551e-04,9.9057238448e-06,3.0461786757e-04,3.0461786757e-04,3.0461786757e-04
1.2500000000e-01,7.3531482199e-01,-3.9913490249e-01,8.2942156354e+00,8.2999078871e-03,-6.0597890234e-02,1.8184872679e-01,7.0128231209e-03,2.5814723199e-04,5.0244461779e-02,-6.0243056123e-04,1.4828193338e-02,8.5675023464e-03,9.9998209540e-01,-3.8291794990e-03,-3.7479134959e-03,2.6644730548e-03,-1.1354697531e-02,-6.0107121378e-04,6.2425002577e-02,-1.6540946165e-01,-5.4176057911e-04,1.1579885961e-01,9.9998208146e-01,-3.8376339181e-03,-3.7471280074e-03,2.6586394988e-03,0.0000000000e+00,1.0208809747e-04,1.0212726155e-04,1.0005616371e-04,5.4988093531e-04,5.5821527460e-04,9.5701356700e-06,3.0461788623e-04,3.0461788623e-04,3.0461788623e-04
1.3000000000e-01,6.5069220128e-01,-2.7287244441e-01,8.4552754299e+00,3.0122724523e-03,-1.5587504683e-02,1.6177162160e-01,7.0248491845e-03,3.2465768654e-04,5.0257381365e-02,2.4473027699e-03,1.3214104789e-02,2.7795828007e-03,9.9998081866e-01,-3.8233369033e-03,-3.7853732434e-03,3.0684465296e-03,-1.2181744840e-02,-6.0378001668e-04,6.3003996875e-02,-1.6246660968e-01,-1.5650361395e-03,1.0905761860e-01,9.9998080654e-01,-3.8315148987e-03,-3.7845236884e-03,3.0632388416e-03,0.0000000000e+00,1.0244033600e-04,1.0248542869e-04,1.0006351658e-04,5.8502892814e-04,5.9306868803e-04,9.2862943594e-06,3.0461790489e-04,3.0461790489e-04,3.0461790489e-04
1.3500000000e-01,5.9518901366e-01,-2.4064551406e-01,8.5822001374e+00,-1.1258442239e-03,2.9284770055e-02,1.4370770836e-01,7.0505885533e-03,3.8652121375e-04,5.0243885254e-02,5.1858356325e-03,1.2298692417e-02,-2.5061646196e-03,9.9997991637e-01,-3.8279507424e-03,-3.7108584013e-03,3.4268332302e-03,-1.2994077888e-02,-6.1160519738e-04,6.3549284968e-02,-1.5980926564e-01,-2.4220607451e-03,1.0294783305e-01,9.9997990508e-01,-3.8359131263e-03,-3.7099449920e-03,3.4222098384e-03,0.0000000000e+00,1.0283244118e-04,1.0288376077e-04,1.0007123354e-04,6.2181682327e-04,6.2959466840e-04,9.0358860779e-06,3.0461792355e-04,3.0461792355e-04,3.0461792355e-04
1.4000000000e-01,5.3987174948e-01,-2.5333062445e-01,8.7004351606e+00,-4.4979369271e-03,7.3989888554e-02,1.2677315132e-01,7.0891897176e-03,4.4512067640e-04,5.0206278945e-02,7.7524763737e-03,1.1665144445e-02,-7.3318439105e-03,9.9997940731e-01,-3.8411941064e-03,-3.5247818968e-03,3.7424720698e-03,-1.3793124216e-02,-6.2371550110e-04,6.4064024133e-02,-1.5742532815e-01,-3.3374651184e-03,9.7427238328e-02,9.9997939619e-01,-3.8489663097e-03,-3.5237964970e-03,3.7383848455e-03,0.0000000000e+00,1.0326728806e-04,1.0332512319e-04,1.0007930497e-04,6.6025648667e-04,6.6780235339e-04,8.8165444371e-06,3.0461794221e-04,3.0461794221e-04,3.0461794221e-04
1.4500000000e-01,-8.9199320738e-01,-1.1651498657e+00,1.1313957184e+01,-1.7023011572e-02,2.1287504405e-01,9.3450430161e-02,7.1678308792e-03,4.7917881178e-04,5.0100155977e-02,1.5747996002e-02,6.7436967933e-03,-2.1038018184e-02,9.9998007746e-01,-3.8865070480e-03,-2.9918981798e-03,3.9734490674e-03,-1.4580250857e-02,-6.4040282669e-04,6.4551160325e-02,-1.6224196047e-01,-8.7623744266e-03,1.0495763903e-01,9.9998006452e-01,-3.8943350785e-03,-2.9908791613e-03,3.9698071231e-03,0.0000000000e+00,1.0374787620e-04,1.0381250807e-04,1.0008772428e-04,7.1196165302e-04,7.1995655024e-04,9.3149901466e-06,3.0461796086e-04,3.0461796086e-04,3.0461796086e-04
1.5000000000e-01,-7.3775363034e-01,-7.1137181912e-01,1.0999950446e+01,4.9505148629e-03,1.9896976799e-01,6.1137389774e-02,7.2346850933e-03,4.8766863750e-04,5.0016806927e-02,1.3395812304e-02,1.6332318827e-03,-1.6471360601e-02,9.9998087308e-01,-3.8764348673e-03,-2.4938567323e-03,4.1240047655e-03,-1.5391460659e-02,-6.8421469883e-04,6.5075948520e-02,-1.6623307893e-01,-1.1921325930e-02,1.1091057532e-01,9.9998085822e-01,-3.8843903263e-03,-2.4928199199e-03,4.1207468845e-03,0.0000000000e+00,1.0428183943e-04,1.0435385990e-04,1.0009682139e-04,7.6409557069e-04,7.7246991300e-04,9.7436666507e-06,3.0461797952e-04,3.0461797952e-04,3.0461797952e-04
1.5500000000e-01,-8.1757858509e-01,-3.6729976450e-01,1.1123753625e+01,2.4482674751e-02,1.8134522159e-01,3.3568931855e-02,7.2906244502e-03,4.8200684265e-04,4.9950479440e-02,1.1213584994e-02,-1.1819078173e-03,-1.3058455563e-02,9.9998178874e-01,-3.8171607196e-03,-2.0399313565e-03,4.2059665004e-03,-1.6222626054e-02,-7.4382132847e-04,6.5630501397e-02,-1.7058475295e-01,-1.3360536753e-02,1.1747102911e-01,9.9998177214e-01,-3.8252617906e-03,-2.0388870865e-03,4.2030586973e-03,0.0000000000e+00,1.0487251794e-04,1.0495251678e-04,1.0010658867e-04,8.1866995811e-04,8.2747970118e-04,1.0210659719e-05,3.0461799818e-04,3.0461799818e-04,3.0461799818e-04
1.6000000000e-01,-6.3296268274e-01,-2.2772675633e-01,1.0839513953e+01,3.7522540456e-02,1.5174250760e-01,1.1573968859e-02,7.3331747189e-03,4.7026355192e-04,4.9902558686e-02,8.5342911846e-03,-2.3761696612e-03,-9.3696831573e-03,9.9998272415e-01,-3.7248823393e-03,-1.6600843284e-03,4.2332927954e-03,-1.7075549819e-02,-8.1062401224e-04,6.6217856542e-02,-1.7396261886e-01,-1.4112046329e-02,1.2261248927e-01,9.9998270605e-01,-3.7331103098e-03,-1.6590326283e-03,4.2307328921e-03,0.0000000000e+00,1.0552413518e-04,1.0561275378e-04,1.0011707312e-04,8.7366009384e-04,8.8281807241e-04,1.0580898133e-05,3.0461801684e-04,3.0461801684e-04,3.0461801684e-04
1.6500000000e-01,-3.9326578384e-01,-1.0025485262e-01,1.0509708963e+01,6.5880562058e-02,1.4030706020e-01,6.4134224045e-03,7.3651432948e-03,4.4302674574e-04,4.9867581655e-02,6.4278296957e-03,-5.4987676427e-03,-6.7644677668e-03,9.9998377922e-01,-3.5614533069e-03,-1.3085237874e-03,4.2479536794e-03,-1.7945362913e-02,-8.8118424388e-04,6.6830918989e-02,-1.7610064770e-01,-1.4238356194e-02,1.2610656758e-01,9.9998375979e-01,-3.5699220807e-03,-1.3075142653e-03,4.2457296429e-03,0.0000000000e+00,1.0624023566e-04,1.0633809706e-04,1.0012825492e-04,9.2868224336e-04,9.3806712077e-04,1.0819403304e-05,3.0461803549e-04,3.0461803549e-04,3.0461803549e-04
1.7000000000e-01,-2.9968420586e-01,1.2194358475e-01,1.0387935516e+01,7.7664502407e-02,1.1763602737e-01,8.6342331589e-05,7.3867673225e-03,4.1428931573e-04,4.9844725031e-02,4.3626134428e-03,-5.8080870034e-03,-4.3286636673e-03,9.9998479511e-01,-3.3682428594e-03,-1.0135463596e-03,4.2470231503e-03,-1.8825866152e-02,-9.5237602485e-04,6.7461451827e-02,-1.7774157723e-01,-1.3271154845e-02,1.2898651078e-01,9.9998477445e-01,-3.3770126694e-03,-1.0126037711e-03,4.2451492216e-03,0.0000000000e+00,1.0702424839e-04,1.0713193269e-04,1.0014008894e-04,9.8470487444e-04,9.9427472707e-04,1.0997593154e-05,3.0461805415e-04,3.0461805415e-04,3.0461805415e-04
1.7500000000e-01,-2.0306809243e-01,1.5692580138e-01,1.0245771222e+01,7.9746915501e-02,9.2961246885e-02,-6.5197917934e-03,7.4001447985e-03,3.8919491798e-04,4.9830996280e-02,2.7115467326e-03,-5.0757847489e-03,-2.4953445465e-03,9.9998572705e-01,-3.1695367480e-03,-7.8028606487e-04,4.2297629134e-03,-1.9714574038e-02,-1.0187317991e-03,6.8106384380e-02,-1.7886875159e-01,-1.2149644077e-02,1.3115676018e-01,9.9998570523e-01,-3.1786183415e-03,-7.7941284804e-04,4.2282668428e-03,0.0000000000e+00,1.0788005923e-04,1.0799813721e-04,1.0015255967e-04,1.0415707305e-03,1.0512717124e-03,1.1120778015e-05,3.0461807281e-04,3.0461807281e-04,3.0461807281e-04
